tx_id,user_id,user_tier,card_number,amount,merchant,merchant_category,region,datetime,date,hour,day_of_week,day_name,is_weekend,time_slot,is_suspected_fraud,fraud_type,fraud_reason
6ac7e664,user_00073,normal,4532-****-****-1916,125000,11번가,online_shopping,서울,2026-02-05 06:52:45,2026-02-05,6,3,목,False,morning,False,,
6805702e,user_00031,normal,4532-****-****-2674,252000,한신포차,restaurant,제주,2026-02-05 06:54:04,2026-02-05,6,3,목,False,morning,False,,
cbf21bda,user_00349,normal,4532-****-****-7658,15000,새마을식당,restaurant,제주,2026-02-05 06:54:21,2026-02-05,6,3,목,False,morning,False,,
57199bda,user_00274,premium,4532-****-****-4910,3831000,마이리얼트립,travel,경기,2026-02-05 07:00:09,2026-02-05,7,3,목,False,morning,False,,
992eee25,user_00161,normal,4532-****-****-7537,1512000,대한항공,travel,인천,2026-02-05 07:02:43,2026-02-05,7,3,목,False,morning,False,,
d56e8d6c,user_00496,normal,4532-****-****-5681,6400,투썸플레이스,coffee,서울,2026-02-05 07:04:05,2026-02-05,7,3,목,False,morning,False,,
4621a066,user_00317,normal,4532-****-****-5114,6400,CU,convenience,서울,2026-02-05 07:04:23,2026-02-05,7,3,목,False,morning,False,,
9690884a,user_00089,premium,4532-****-****-5040,187000,쿠팡,online_shopping,경기,2026-02-05 07:04:29,2026-02-05,7,3,목,False,morning,False,,
26187183,user_00337,normal,4532-****-****-3426,22000,버거킹,restaurant,광주,2026-02-05 07:05:45,2026-02-05,7,3,목,False,morning,False,,
e95137d1,user_00116,normal,4532-****-****-2827,13000,GS25,convenience,서울,2026-02-05 07:05:46,2026-02-05,7,3,목,False,morning,False,,
a403eb62,user_00145,premium,4532-****-****-2290,5100,이마트24,convenience,인천,2026-02-05 07:06:14,2026-02-05,7,3,목,False,morning,False,,
cc989f77,user_00267,normal,4532-****-****-2343,3200,GS25,convenience,인천,2026-02-05 07:07:01,2026-02-05,7,3,목,False,morning,False,,
5798f76c,user_00298,normal,4532-****-****-9900,3800,빽다방,coffee,서울,2026-02-05 07:07:11,2026-02-05,7,3,목,False,morning,False,,
e92efd2c,user_00065,premium,4532-****-****-9751,40000,CU,convenience,서울,2026-02-05 07:08:08,2026-02-05,7,3,목,False,morning,False,,
cc8824d9,user_00376,normal,4532-****-****-6378,5900,빽다방,coffee,경기,2026-02-05 07:10:56,2026-02-05,7,3,목,False,morning,False,,
f779b3a0,user_00117,normal,4532-****-****-5808,17000,세븐일레븐,convenience,경기,2026-02-05 07:11:08,2026-02-05,7,3,목,False,morning,False,,
9dc335b8,user_00171,normal,4532-****-****-1344,16000,한신포차,restaurant,울산,2026-02-05 07:13:24,2026-02-05,7,3,목,False,morning,False,,
c6a5385a,user_00212,normal,4532-****-****-3296,3400,GS25,convenience,대구,2026-02-05 07:13:26,2026-02-05,7,3,목,False,morning,False,,
12318df9,user_00216,normal,4532-****-****-8579,1300,GS25,convenience,경기,2026-02-05 07:15:52,2026-02-05,7,3,목,False,morning,False,,
1eca5431,user_00399,normal,4532-****-****-4114,4100,스타벅스,coffee,대전,2026-02-05 07:16:00,2026-02-05,7,3,목,False,morning,False,,
594f8308,user_00104,normal,4532-****-****-7916,8000,투썸플레이스,coffee,경기,2026-02-05 07:16:53,2026-02-05,7,3,목,False,morning,False,,
2d7ed77d,user_00342,premium,4532-****-****-6974,5021000,야놀자,travel,경기,2026-02-05 07:18:07,2026-02-05,7,3,목,False,morning,False,,
7e29dc5c,user_00253,premium,4532-****-****-9238,7000,교촌치킨,restaurant,광주,2026-02-05 07:18:16,2026-02-05,7,3,목,False,morning,False,,
d16971ef,user_00159,normal,4532-****-****-4295,16000,세븐일레븐,convenience,광주,2026-02-05 07:18:51,2026-02-05,7,3,목,False,morning,False,,
578fdfc0,user_00268,normal,4532-****-****-7868,9300,본죽,restaurant,인천,2026-02-05 07:20:41,2026-02-05,7,3,목,False,morning,False,,
c7962aec,user_00283,normal,4532-****-****-8508,68000,맥도날드,restaurant,서울,2026-02-05 07:21:57,2026-02-05,7,3,목,False,morning,False,,
23b2cc7c,user_00489,normal,4532-****-****-5543,5200,투썸플레이스,coffee,서울,2026-02-05 07:22:49,2026-02-05,7,3,목,False,morning,False,,
5969f7cb,user_00347,normal,4532-****-****-2684,24000,미니스톱,convenience,서울,2026-02-05 07:24:24,2026-02-05,7,3,목,False,morning,False,,
b2cb7245,user_00240,premium,4532-****-****-7930,26000,이마트24,convenience,경기,2026-02-05 07:25:36,2026-02-05,7,3,목,False,morning,False,,
48c1aa1e,user_00195,premium,4532-****-****-2588,14000,맥도날드,restaurant,대구,2026-02-05 07:27:23,2026-02-05,7,3,목,False,morning,False,,
77483bad,user_00299,normal,4532-****-****-5956,4800,CU,convenience,서울,2026-02-05 07:27:30,2026-02-05,7,3,목,False,morning,False,,
0b07fb4c,user_00073,normal,4532-****-****-1916,4400,메가커피,coffee,서울,2026-02-05 07:27:57,2026-02-05,7,3,목,False,morning,False,,
12f67b16,user_00425,normal,4532-****-****-5930,12000,빽다방,coffee,서울,2026-02-05 07:30:08,2026-02-05,7,3,목,False,morning,False,,
1f6312e1,user_00082,normal,4532-****-****-4483,7100,CU,convenience,경기,2026-02-05 07:30:10,2026-02-05,7,3,목,False,morning,False,,
45606b37,user_00054,premium,4532-****-****-7227,21000,교촌치킨,restaurant,인천,2026-02-05 07:30:20,2026-02-05,7,3,목,False,morning,False,,
dac5459a,user_00441,normal,4532-****-****-2389,6200,GS25,convenience,경기,2026-02-05 07:30:20,2026-02-05,7,3,목,False,morning,False,,
6987842d,user_00297,normal,4532-****-****-8179,8300,메가커피,coffee,서울,2026-02-05 07:31:55,2026-02-05,7,3,목,False,morning,False,,
c83094b5,user_00325,normal,4532-****-****-3143,3600,스타벅스,coffee,경기,2026-02-05 07:32:56,2026-02-05,7,3,목,False,morning,False,,
d4e3c2c0,user_00258,normal,4532-****-****-2312,168000,SSG닷컴,online_shopping,대구,2026-02-05 07:33:19,2026-02-05,7,3,목,False,morning,False,,
3b9cfd49,user_00032,normal,4532-****-****-2519,21000,본죽,restaurant,서울,2026-02-05 07:35:37,2026-02-05,7,3,목,False,morning,False,,
2db428b6,user_00152,normal,4532-****-****-8787,3800,이디야,coffee,대전,2026-02-05 07:36:01,2026-02-05,7,3,목,False,morning,False,,
4d7ee0f9,user_00129,normal,4532-****-****-4258,8800,CU,convenience,대전,2026-02-05 07:37:00,2026-02-05,7,3,목,False,morning,False,,
57389104,user_00066,normal,4532-****-****-5010,14000,GS25,convenience,서울,2026-02-05 07:37:35,2026-02-05,7,3,목,False,morning,False,,
282dd29b,user_00456,normal,4532-****-****-8461,15000,새마을식당,restaurant,서울,2026-02-05 07:37:47,2026-02-05,7,3,목,False,morning,False,,
34279f5e,user_00493,vip,4532-****-****-5499,328000,SSG닷컴,online_shopping,경기,2026-02-05 07:37:58,2026-02-05,7,3,목,False,morning,False,,
11deeaf3,user_00108,normal,4532-****-****-8668,16000,미니스톱,convenience,경기,2026-02-05 07:38:06,2026-02-05,7,3,목,False,morning,False,,
a194732b,user_00482,premium,4532-****-****-9976,27000,한신포차,restaurant,광주,2026-02-05 07:38:10,2026-02-05,7,3,목,False,morning,False,,
ef0697b0,user_00476,normal,4532-****-****-8612,19000,한신포차,restaurant,광주,2026-02-05 07:38:50,2026-02-05,7,3,목,False,morning,False,,
7c8f06b2,user_00193,premium,4532-****-****-4119,13000,스타벅스,coffee,경기,2026-02-05 07:39:19,2026-02-05,7,3,목,False,morning,False,,
8ae7f021,user_00466,premium,4532-****-****-7965,21000,교촌치킨,restaurant,서울,2026-02-05 07:40:27,2026-02-05,7,3,목,False,morning,False,,
468aa0dd,user_00398,normal,4532-****-****-7311,10000,메가커피,coffee,대전,2026-02-05 07:42:44,2026-02-05,7,3,목,False,morning,False,,
321d459c,user_00300,normal,4532-****-****-9666,5100,이디야,coffee,세종,2026-02-05 07:42:53,2026-02-05,7,3,목,False,morning,False,,
cddc1baa,user_00087,normal,4532-****-****-5339,19000,교촌치킨,restaurant,광주,2026-02-05 07:43:23,2026-02-05,7,3,목,False,morning,False,,
3ebc28e9,user_00354,premium,4532-****-****-7755,9200,이마트24,convenience,대전,2026-02-05 07:43:32,2026-02-05,7,3,목,False,morning,False,,
b884f35a,user_00145,premium,4532-****-****-2290,18000,GS25,convenience,인천,2026-02-05 07:44:16,2026-02-05,7,3,목,False,morning,False,,
ac108e12,user_00348,normal,4532-****-****-6794,5800,스타벅스,coffee,서울,2026-02-05 07:44:27,2026-02-05,7,3,목,False,morning,False,,
5f35b9b9,user_00290,normal,4532-****-****-3170,5000,미니스톱,convenience,광주,2026-02-05 07:45:03,2026-02-05,7,3,목,False,morning,False,,
f6c084de,user_00483,normal,4532-****-****-8305,102000,SSG닷컴,online_shopping,서울,2026-02-05 07:45:28,2026-02-05,7,3,목,False,morning,False,,
1417cc04,user_00122,normal,4532-****-****-5315,104000,무신사,online_shopping,서울,2026-02-05 07:47:21,2026-02-05,7,3,목,False,morning,False,,
35ade5ee,user_00145,premium,4532-****-****-2290,29000,버거킹,restaurant,인천,2026-02-05 07:47:59,2026-02-05,7,3,목,False,morning,False,,
84023a31,user_00193,premium,4532-****-****-4119,9200,버거킹,restaurant,경기,2026-02-05 07:50:02,2026-02-05,7,3,목,False,morning,False,,
fab78dbc,user_00371,normal,4532-****-****-4728,7500,메가커피,coffee,부산,2026-02-05 07:50:55,2026-02-05,7,3,목,False,morning,False,,
6aaebcae,user_00382,normal,4532-****-****-7548,6700,스타벅스,coffee,경기,2026-02-05 07:52:21,2026-02-05,7,3,목,False,morning,False,,
8c2254af,user_00389,premium,4532-****-****-5349,128000,11번가,online_shopping,제주,2026-02-05 07:53:00,2026-02-05,7,3,목,False,morning,False,,
da98c321,user_00241,normal,4532-****-****-8973,76000,쿠팡,online_shopping,경기,2026-02-05 07:54:06,2026-02-05,7,3,목,False,morning,False,,
68e2f615,user_00406,normal,4532-****-****-4228,110000,쿠팡,online_shopping,제주,2026-02-05 07:54:34,2026-02-05,7,3,목,False,morning,False,,
bf841d7f,user_00033,normal,4532-****-****-7224,210000,한신포차,restaurant,경기,2026-02-05 07:55:12,2026-02-05,7,3,목,False,morning,False,,
f212ba0f,user_00161,normal,4532-****-****-7537,11000,메가커피,coffee,인천,2026-02-05 07:55:20,2026-02-05,7,3,목,False,morning,False,,
caad41d9,user_00090,normal,4532-****-****-9830,10000,스타벅스,coffee,경기,2026-02-05 07:56:34,2026-02-05,7,3,목,False,morning,False,,
a62a985c,user_00380,normal,4532-****-****-6753,14000,맥도날드,restaurant,경기,2026-02-05 07:57:00,2026-02-05,7,3,목,False,morning,False,,
2e472958,user_00451,normal,4532-****-****-1400,8000,이마트24,convenience,서울,2026-02-05 07:57:04,2026-02-05,7,3,목,False,morning,False,,
d7c2211e,user_00455,normal,4532-****-****-2193,16000,새마을식당,restaurant,제주,2026-02-05 07:59:48,2026-02-05,7,3,목,False,morning,False,,
fb6c5b5f,user_00158,premium,4532-****-****-9835,3100,이마트24,convenience,제주,2026-02-05 08:03:05,2026-02-05,8,3,목,False,morning,False,,
cee1fc55,user_00278,normal,4532-****-****-5915,7300,세븐일레븐,convenience,경기,2026-02-05 08:03:56,2026-02-05,8,3,목,False,morning,False,,
fbf262d6,user_00193,premium,4532-****-****-4119,14000,미니스톱,convenience,경기,2026-02-05 08:04:02,2026-02-05,8,3,목,False,morning,False,,
59359ff7,user_00380,normal,4532-****-****-6753,25000,교촌치킨,restaurant,경기,2026-02-05 08:05:42,2026-02-05,8,3,목,False,morning,False,,
965f4a80,user_00035,normal,4532-****-****-6881,9600,미니스톱,convenience,제주,2026-02-05 08:09:07,2026-02-05,8,3,목,False,morning,False,,
07a81b9c,user_00325,normal,4532-****-****-3143,12000,피자헛,restaurant,경기,2026-02-05 08:09:37,2026-02-05,8,3,목,False,morning,False,,
59ffdb88,user_00487,normal,4532-****-****-5246,8000,이디야,coffee,서울,2026-02-05 08:09:55,2026-02-05,8,3,목,False,morning,False,,
034a78ca,user_00388,premium,4532-****-****-3925,14000,세븐일레븐,convenience,경기,2026-02-05 08:12:44,2026-02-05,8,3,목,False,morning,False,,
35c056d4,user_00225,normal,4532-****-****-4872,14000,투썸플레이스,coffee,인천,2026-02-05 08:12:48,2026-02-05,8,3,목,False,morning,False,,
18c0a85e,user_00111,normal,4532-****-****-1188,14000,세븐일레븐,convenience,부산,2026-02-05 08:13:34,2026-02-05,8,3,목,False,morning,False,,
b638c10a,user_00322,normal,4532-****-****-1722,27000,이마트24,convenience,부산,2026-02-05 08:13:44,2026-02-05,8,3,목,False,morning,False,,
8431bd07,user_00107,normal,4532-****-****-7252,24000,새마을식당,restaurant,경기,2026-02-05 08:14:09,2026-02-05,8,3,목,False,morning,False,,
b1568a95,user_00081,normal,4532-****-****-6155,51000,맥도날드,restaurant,대구,2026-02-05 08:15:01,2026-02-05,8,3,목,False,morning,False,,
3b63bdca,user_00338,normal,4532-****-****-8041,125000,11번가,online_shopping,부산,2026-02-05 08:15:27,2026-02-05,8,3,목,False,morning,False,,
5873e2a8,user_00127,normal,4532-****-****-5889,5200,투썸플레이스,coffee,제주,2026-02-05 08:15:48,2026-02-05,8,3,목,False,morning,False,,
19f7380a,user_00212,normal,4532-****-****-3296,5000,미니스톱,convenience,대구,2026-02-05 08:16:19,2026-02-05,8,3,목,False,morning,False,,
55293d27,user_00229,normal,4532-****-****-8886,3100,빽다방,coffee,서울,2026-02-05 08:16:20,2026-02-05,8,3,목,False,morning,False,,
bc85424e,user_00233,normal,4532-****-****-3697,92000,네이버쇼핑,online_shopping,인천,2026-02-05 08:17:27,2026-02-05,8,3,목,False,morning,False,,
f4120173,user_00194,normal,4532-****-****-2545,6500,빽다방,coffee,서울,2026-02-05 08:17:32,2026-02-05,8,3,목,False,morning,False,,
d0b20373,user_00195,premium,4532-****-****-2588,167000,11번가,online_shopping,대구,2026-02-05 08:18:44,2026-02-05,8,3,목,False,morning,False,,
1a1c5102,user_00238,normal,4532-****-****-8454,1100,GS25,convenience,서울,2026-02-05 08:19:11,2026-02-05,8,3,목,False,morning,False,,
93abf37d,user_00038,premium,4532-****-****-1711,15000,이마트24,convenience,부산,2026-02-05 08:19:39,2026-02-05,8,3,목,False,morning,False,,
9564f7fd,user_00384,normal,4532-****-****-6425,19000,세븐일레븐,convenience,제주,2026-02-05 08:20:13,2026-02-05,8,3,목,False,morning,False,,
f610ae3b,user_00432,normal,4532-****-****-8043,7800,투썸플레이스,coffee,경기,2026-02-05 08:20:59,2026-02-05,8,3,목,False,morning,False,,
86853db1,user_00195,premium,4532-****-****-2588,28000,한신포차,restaurant,대구,2026-02-05 08:21:11,2026-02-05,8,3,목,False,morning,False,,
bbb33c90,user_00309,normal,4532-****-****-5462,8400,미니스톱,convenience,서울,2026-02-05 08:21:23,2026-02-05,8,3,목,False,morning,False,,
cd9fdbd6,user_00469,normal,4532-****-****-9486,6200,맥도날드,restaurant,대구,2026-02-05 08:21:43,2026-02-05,8,3,목,False,morning,False,,
ed0a0761,user_00276,normal,4532-****-****-7484,65000,버거킹,restaurant,서울,2026-02-05 08:22:09,2026-02-05,8,3,목,False,morning,False,,
2b3683c6,user_00195,premium,4532-****-****-2588,3500,이디야,coffee,대구,2026-02-05 08:22:14,2026-02-05,8,3,목,False,morning,False,,
3446dd23,user_00405,premium,4532-****-****-9821,7900,이디야,coffee,경기,2026-02-05 08:22:52,2026-02-05,8,3,목,False,morning,False,,
d3d0bc1a,user_00198,normal,4532-****-****-7939,15000,세븐일레븐,convenience,서울,2026-02-05 08:23:53,2026-02-05,8,3,목,False,morning,False,,
06e8a355,user_00204,normal,4532-****-****-7596,136000,SSG닷컴,online_shopping,인천,2026-02-05 08:23:53,2026-02-05,8,3,목,False,morning,False,,
7686a8da,user_00195,premium,4532-****-****-2588,5200,투썸플레이스,coffee,대구,2026-02-05 08:23:58,2026-02-05,8,3,목,False,morning,False,,
2161664a,user_00476,normal,4532-****-****-8612,19000,CU,convenience,광주,2026-02-05 08:24:10,2026-02-05,8,3,목,False,morning,False,,
13093039,user_00087,normal,4532-****-****-5339,148000,11번가,online_shopping,광주,2026-02-05 08:25:03,2026-02-05,8,3,목,False,morning,False,,
7c3fb5f6,user_00080,premium,4532-****-****-4456,10000,메가커피,coffee,경기,2026-02-05 08:26:43,2026-02-05,8,3,목,False,morning,False,,
bcd3cef1,user_00142,normal,4532-****-****-4923,177000,네이버쇼핑,online_shopping,울산,2026-02-05 08:26:57,2026-02-05,8,3,목,False,morning,False,,
ec99b255,user_00122,normal,4532-****-****-5315,13000,GS25,convenience,서울,2026-02-05 08:27:17,2026-02-05,8,3,목,False,morning,False,,
ee5840ae,user_00335,normal,4532-****-****-1590,50000,피자헛,restaurant,경기,2026-02-05 08:27:31,2026-02-05,8,3,목,False,morning,False,,
59efd574,user_00158,premium,4532-****-****-9835,3400,빽다방,coffee,제주,2026-02-05 08:28:04,2026-02-05,8,3,목,False,morning,False,,
1911a80a,user_00484,premium,4532-****-****-3607,6000,이디야,coffee,대구,2026-02-05 08:30:29,2026-02-05,8,3,목,False,morning,False,,
4fa8ae9b,user_00135,vip,4532-****-****-1009,29000,미니스톱,convenience,인천,2026-02-05 08:30:45,2026-02-05,8,3,목,False,morning,False,,
787ff879,user_00282,normal,4532-****-****-1152,3500,메가커피,coffee,대전,2026-02-05 08:31:21,2026-02-05,8,3,목,False,morning,False,,
c2565929,user_00267,normal,4532-****-****-2343,12000,CU,convenience,인천,2026-02-05 08:31:21,2026-02-05,8,3,목,False,morning,False,,
e429e32f,user_00032,normal,4532-****-****-2519,6900,빽다방,coffee,서울,2026-02-05 08:31:41,2026-02-05,8,3,목,False,morning,False,,
ae92a701,user_00037,normal,4532-****-****-5333,4600,세븐일레븐,convenience,서울,2026-02-05 08:31:45,2026-02-05,8,3,목,False,morning,False,,
281c9c67,user_00253,premium,4532-****-****-9238,2300,미니스톱,convenience,광주,2026-02-05 08:31:57,2026-02-05,8,3,목,False,morning,False,,
98cb51d5,user_00242,normal,4532-****-****-3536,314000,11번가,online_shopping,경기,2026-02-05 08:34:10,2026-02-05,8,3,목,False,morning,False,,
5fde810e,user_00051,normal,4532-****-****-2307,11000,새마을식당,restaurant,광주,2026-02-05 08:34:10,2026-02-05,8,3,목,False,morning,False,,
6b4d78fe,user_00055,vip,4532-****-****-5554,5500,투썸플레이스,coffee,서울,2026-02-05 08:35:16,2026-02-05,8,3,목,False,morning,False,,
95ff28ad,user_00125,normal,4532-****-****-9317,10000,투썸플레이스,coffee,경기,2026-02-05 08:36:35,2026-02-05,8,3,목,False,morning,False,,
bd6e661a,user_00478,normal,4532-****-****-6198,10000,이디야,coffee,대구,2026-02-05 08:38:46,2026-02-05,8,3,목,False,morning,False,,
aebaec97,user_00330,normal,4532-****-****-1158,130000,쿠팡,online_shopping,부산,2026-02-05 08:39:34,2026-02-05,8,3,목,False,morning,False,,
2caa31d2,user_00152,normal,4532-****-****-8787,175000,SSG닷컴,online_shopping,대전,2026-02-05 08:40:32,2026-02-05,8,3,목,False,morning,False,,
a3cc8aee,user_00120,premium,4532-****-****-8433,2400,이마트24,convenience,경기,2026-02-05 08:40:42,2026-02-05,8,3,목,False,morning,False,,
bdaa4fdc,user_00035,normal,4532-****-****-6881,85000,11번가,online_shopping,제주,2026-02-05 08:42:03,2026-02-05,8,3,목,False,morning,False,,
dd344d4a,user_00473,normal,4532-****-****-2988,5900,빽다방,coffee,경기,2026-02-05 08:44:08,2026-02-05,8,3,목,False,morning,False,,
7665b853,user_00373,normal,4532-****-****-1387,4500,미니스톱,convenience,경기,2026-02-05 08:44:25,2026-02-05,8,3,목,False,morning,False,,
30e340ec,user_00350,normal,4532-****-****-3532,9500,한신포차,restaurant,경기,2026-02-05 08:44:32,2026-02-05,8,3,목,False,morning,False,,
6c9d23fe,user_00093,premium,4532-****-****-7543,10000,본죽,restaurant,경기,2026-02-05 08:45:06,2026-02-05,8,3,목,False,morning,False,,
c90187dc,user_00454,normal,4532-****-****-8784,19000,GS25,convenience,서울,2026-02-05 08:46:33,2026-02-05,8,3,목,False,morning,False,,
86ae6f57,user_00121,normal,4532-****-****-1053,19000,새마을식당,restaurant,경기,2026-02-05 08:46:44,2026-02-05,8,3,목,False,morning,False,,
6327f45f,user_00310,normal,4532-****-****-5616,23000,버거킹,restaurant,경기,2026-02-05 08:47:00,2026-02-05,8,3,목,False,morning,False,,
f26a0068,user_00154,normal,4532-****-****-5342,24000,한신포차,restaurant,대구,2026-02-05 08:51:50,2026-02-05,8,3,목,False,morning,False,,
d4b4738f,user_00165,normal,4532-****-****-8397,60000,맥도날드,restaurant,서울,2026-02-05 08:53:33,2026-02-05,8,3,목,False,morning,False,,
0ad3cb91,user_00320,normal,4532-****-****-7939,7400,새마을식당,restaurant,서울,2026-02-05 08:53:38,2026-02-05,8,3,목,False,morning,False,,
e39a55c3,user_00145,premium,4532-****-****-2290,2200,CU,convenience,인천,2026-02-05 08:54:21,2026-02-05,8,3,목,False,morning,False,,
1684989e,user_00031,normal,4532-****-****-2674,1900,세븐일레븐,convenience,제주,2026-02-05 08:54:30,2026-02-05,8,3,목,False,morning,False,,
393f2755,user_00363,premium,4532-****-****-7267,23000,이마트24,convenience,경기,2026-02-05 08:55:43,2026-02-05,8,3,목,False,morning,False,,
817bcd2c,user_00089,premium,4532-****-****-5040,6800,투썸플레이스,coffee,경기,2026-02-05 08:55:59,2026-02-05,8,3,목,False,morning,False,,
c40f26e6,user_00287,normal,4532-****-****-4492,11000,CU,convenience,경기,2026-02-05 08:56:04,2026-02-05,8,3,목,False,morning,False,,
0ead2371,user_00292,normal,4532-****-****-2127,9200,교촌치킨,restaurant,경기,2026-02-05 08:56:35,2026-02-05,8,3,목,False,morning,False,,
00b2bcef,user_00005,normal,4532-****-****-3286,4400,빽다방,coffee,인천,2026-02-05 08:57:16,2026-02-05,8,3,목,False,morning,False,,
02a800ee,user_00143,normal,4532-****-****-1949,2900,CU,convenience,부산,2026-02-05 08:57:20,2026-02-05,8,3,목,False,morning,False,,
96aff7cb,user_00260,normal,4532-****-****-2122,9900,CU,convenience,서울,2026-02-05 08:58:03,2026-02-05,8,3,목,False,morning,False,,
0f0262d7,user_00379,normal,4532-****-****-5573,12000,맥도날드,restaurant,광주,2026-02-05 08:58:03,2026-02-05,8,3,목,False,morning,False,,
df154225,user_00229,normal,4532-****-****-8886,33000,11번가,online_shopping,서울,2026-02-05 09:00:57,2026-02-05,9,3,목,False,morning,False,,
d234d3b4,user_00433,normal,4532-****-****-6279,6400,CU,convenience,부산,2026-02-05 09:02:08,2026-02-05,9,3,목,False,morning,False,,
8a32622b,user_00491,normal,4532-****-****-8939,20000,맥도날드,restaurant,경기,2026-02-05 09:04:19,2026-02-05,9,3,목,False,morning,False,,
2410c452,user_00104,normal,4532-****-****-7916,113000,맥도날드,restaurant,경기,2026-02-05 09:06:47,2026-02-05,9,3,목,False,morning,False,,
34318ad5,user_00272,normal,4532-****-****-4346,236000,SSG닷컴,online_shopping,서울,2026-02-05 09:07:54,2026-02-05,9,3,목,False,morning,False,,
33e4a47f,user_00071,normal,4532-****-****-4598,93000,11번가,online_shopping,서울,2026-02-05 09:08:04,2026-02-05,9,3,목,False,morning,False,,
a11fb8ce,user_00061,normal,4532-****-****-4432,12000,스타벅스,coffee,서울,2026-02-05 09:08:14,2026-02-05,9,3,목,False,morning,False,,
7dfcad61,user_00158,premium,4532-****-****-9835,8300,투썸플레이스,coffee,제주,2026-02-05 09:09:00,2026-02-05,9,3,목,False,morning,False,,
c0658c07,user_00221,vip,4532-****-****-1828,8800,빽다방,coffee,서울,2026-02-05 09:10:36,2026-02-05,9,3,목,False,morning,False,,
e0bfddd8,user_00457,normal,4532-****-****-7790,28000,피자헛,restaurant,경기,2026-02-05 09:10:38,2026-02-05,9,3,목,False,morning,False,,
9fbceafe,user_00425,normal,4532-****-****-5930,15000,이마트24,convenience,서울,2026-02-05 09:11:34,2026-02-05,9,3,목,False,morning,False,,
bf502b7d,user_00170,premium,4532-****-****-6539,5400,이디야,coffee,서울,2026-02-05 09:11:57,2026-02-05,9,3,목,False,morning,False,,
64782f05,user_00410,premium,4532-****-****-6409,9600,메가커피,coffee,서울,2026-02-05 09:12:21,2026-02-05,9,3,목,False,morning,False,,
ddb6e541,user_00388,premium,4532-****-****-3925,9300,빽다방,coffee,경기,2026-02-05 09:12:39,2026-02-05,9,3,목,False,morning,False,,
2937bfe0,user_00030,premium,4532-****-****-6514,7300,투썸플레이스,coffee,경기,2026-02-05 09:13:06,2026-02-05,9,3,목,False,morning,False,,
30c88317,user_00053,normal,4532-****-****-2654,18000,세븐일레븐,convenience,서울,2026-02-05 09:16:14,2026-02-05,9,3,목,False,morning,False,,
df0d2645,user_00080,premium,4532-****-****-4456,7500,메가커피,coffee,경기,2026-02-05 09:17:39,2026-02-05,9,3,목,False,morning,False,,
8b7e91e4,user_00085,normal,4532-****-****-8517,24000,CU,convenience,제주,2026-02-05 09:17:54,2026-02-05,9,3,목,False,morning,False,,
db8f327c,user_00470,premium,4532-****-****-8611,14000,투썸플레이스,coffee,인천,2026-02-05 09:17:55,2026-02-05,9,3,목,False,morning,False,,
b9e12f1d,user_00076,premium,4532-****-****-6168,12000,이디야,coffee,서울,2026-02-05 09:18:44,2026-02-05,9,3,목,False,morning,False,,
f6ae97c4,user_00319,normal,4532-****-****-2512,12000,투썸플레이스,coffee,부산,2026-02-05 09:19:33,2026-02-05,9,3,목,False,morning,False,,
954e3017,user_00086,premium,4532-****-****-3340,14000,메가커피,coffee,서울,2026-02-05 09:20:50,2026-02-05,9,3,목,False,morning,False,,
8b81952c,user_00425,normal,4532-****-****-5930,5000,빽다방,coffee,서울,2026-02-05 09:21:39,2026-02-05,9,3,목,False,morning,False,,
7cf7e0bb,user_00407,normal,4532-****-****-6967,9200,투썸플레이스,coffee,서울,2026-02-05 09:21:56,2026-02-05,9,3,목,False,morning,False,,
45067d11,user_00445,premium,4532-****-****-2530,13000,메가커피,coffee,서울,2026-02-05 09:23:32,2026-02-05,9,3,목,False,morning,False,,
f7d5fb0f,user_00186,normal,4532-****-****-4510,11000,CU,convenience,서울,2026-02-05 09:23:48,2026-02-05,9,3,목,False,morning,False,,
b53b9365,user_00361,normal,4532-****-****-3608,4000,이마트24,convenience,대구,2026-02-05 09:24:26,2026-02-05,9,3,목,False,morning,False,,
8676972e,user_00076,premium,4532-****-****-6168,27000,한신포차,restaurant,서울,2026-02-05 09:27:47,2026-02-05,9,3,목,False,morning,False,,
6e8047a3,user_00180,premium,4532-****-****-6413,4500,스타벅스,coffee,경기,2026-02-05 09:31:23,2026-02-05,9,3,목,False,morning,False,,
f1c294a4,user_00459,normal,4532-****-****-7291,4200,GS25,convenience,제주,2026-02-05 09:33:45,2026-02-05,9,3,목,False,morning,False,,
384aae72,user_00281,normal,4532-****-****-2188,5900,빽다방,coffee,서울,2026-02-05 09:37:19,2026-02-05,9,3,목,False,morning,False,,
ccae037c,user_00489,normal,4532-****-****-5543,4000,미니스톱,convenience,서울,2026-02-05 09:39:03,2026-02-05,9,3,목,False,morning,False,,
44d53451,user_00213,normal,4532-****-****-7912,5300,투썸플레이스,coffee,서울,2026-02-05 09:39:32,2026-02-05,9,3,목,False,morning,False,,
234a216f,user_00328,normal,4532-****-****-8239,7000,이마트24,convenience,경기,2026-02-05 09:40:40,2026-02-05,9,3,목,False,morning,False,,
e607c0cf,user_00391,normal,4532-****-****-2776,4100,메가커피,coffee,광주,2026-02-05 09:44:12,2026-02-05,9,3,목,False,morning,False,,
e32dd9ff,user_00146,normal,4532-****-****-2403,20000,맥도날드,restaurant,경기,2026-02-05 09:44:24,2026-02-05,9,3,목,False,morning,False,,
